@ NAME             %03s "MON"
@ TYPE             %03s "MON"
@ TITLE            %60s "LHC 6.5 with errors and two beam orbit correction using MADX"
@ ORIGIN           %19s "MAD-X 4.00.01 Linux"
@ DATE             %08s "05/03/09"
@ TIME             %08s "12.24.38"
* NAME                            X.OLD              Y.OLD                  X                  Y 
$ %s                                %le                %le                %le                %le 
 "BPMYA.6R4.B1"                       0     0.000620762243                  0   -2.696277574e-06
 "BQSH.7R4.B1"                        0    0.0006046777061                  0     -3.7918624e-06
 "BPLH.7R4.B1"                        0    0.0006099921537                  0   -3.553360468e-06
 "BPMCA.7R4.B1"                       0    0.0007589116868                  0   -1.025328296e-06
 "BPMC.8R4.B1"                        0    0.0003680245364                  0    2.201119671e-06
 "BPMC.9R4.B1"                        0    0.0002974881351                  0    5.318548065e-06
 "BPMC.10R4.B1"                       0   -5.873752579e-05                  0    2.892927267e-06
 "BPM.11R4.B1"                        0   -0.0007095211585                  0    3.069189377e-06
 "BPM.12R4.B1"                        0   -0.0003941327202                  0    2.695510047e-07
 "BPM.13R4.B1"                        0   -0.0005509052477                  0   -6.773937959e-06
 "BPM.14R4.B1"                        0    1.404306588e-05                  0   -2.764975885e-06
 "BPM.15R4.B1"                        0    0.0006844314479                  0   -3.374755848e-06
 "BPM.16R4.B1"                        0    0.0003994614807                  0   -9.703581454e-07
 "BPM.17R4.B1"                        0    0.0006092272549                  0    6.492404733e-06
 "BPM.18R4.B1"                        0    2.112007445e-05                  0    3.051050706e-06
 "BPM.19R4.B1"                        0   -0.0006280486037                  0    4.241995979e-06
 "BPM.20R4.B1"                        0   -0.0003964600832                  0    8.517254028e-07
 "BPM.21R4.B1"                        0   -0.0006648771144                  0   -5.801364779e-06
 "BPM.22R4.B1"                        0   -5.510790462e-05                  0   -2.661528299e-06
 "BPM.23R4.B1"                        0    0.0005735018475                  0   -4.278938752e-06
 "BPM.24R4.B1"                        0    0.0003930820799                  0    4.077090707e-07
 "BPM.25R4.B1"                        0     0.000714517954                  0    2.240790753e-06
 "BPM.26R4.B1"                        0    9.020427965e-05                  0     3.08198994e-06
 "BPM.27R4.B1"                        0   -0.0005076296794                  0     4.55302326e-06
 "BPM.28R4.B1"                        0   -0.0003835905368                  0     7.28871848e-07
 "BPM.29R4.B1"                        0    -0.000758795124                  0   -3.834582865e-06
 "BPM.30R4.B1"                        0   -0.0001227178502                  0   -2.578326035e-06
 "BPM.31R4.B1"                        0    0.0004450397196                  0   -4.062237218e-06
 "BPM.32R4.B1"                        0    0.0003746760494                  0   -1.222730498e-07
 "BPM.33R4.B1"                        0    0.0007980044209                  0    3.109615762e-06
 "BPM.34R4.B1"                        0    0.0001564129946                  0    2.738461131e-06
 "BPM.33L5.B1"                        0   -0.0003719873175                  0    4.985279404e-06
 "BPM.32L5.B1"                        0   -0.0003592252428                  0    9.905812331e-07
 "BPM.31L5.B1"                        0   -0.0008289524989                  0   -1.099424437e-06
 "BPM.30L5.B1"                        0   -0.0001861179053                  0   -2.426504856e-06
 "BPM.29L5.B1"                        0    0.0003038640295                  0   -6.473947782e-06
 "BPM.28L5.B1"                        0    0.0003447690012                  0    -1.04126404e-06
 "BPM.27L5.B1"                        0    0.0008569377297                  0     2.92656332e-07
 "BPM.26L5.B1"                        0    0.0002176956292                  0    3.061986994e-06
 "BPM.25L5.B1"                        0   -0.0002253559016                  0    5.764555186e-06
 "BPM.24L5.B1"                        0   -0.0003241676026                  0    2.348640235e-06
 "BPM.23L5.B1"                        0   -0.0008761107422                  0    -3.36795114e-06
 "BPM.22L5.B1"                        0   -0.0002453164433                  0   -2.638268052e-06
 "BPM.21L5.B1"                        0    0.0001510652849                  0   -6.233339664e-06
 "BPM.20L5.B1"                        0    0.0003040537882                  0   -2.046792302e-06
 "BPM.19L5.B1"                        0    0.0008896567678                  0     1.49500405e-06
 "BPM.18L5.B1"                        0    0.0002722373678                  0    2.756190253e-06
 "BPM.17L5.B1"                        0   -7.194856067e-05                  0    6.187842228e-06
 "BPM.16L5.B1"                        0   -0.0002793256518                  0     1.77243934e-06
 "BPM.15L5.B1"                        0   -0.0008957702188                  0   -8.849238511e-07
 "BPM.14L5.B1"                        0    -0.000296515526                  0   -2.672856906e-06
 "BPM.13L5.B1"                        0    -5.35223638e-06                  0   -5.647962913e-06
 "BPM.12L5.B1"                        0    0.0002542146906                  0   -1.742123393e-06
 "BPM.11L5.B1"                        0    0.0008878308216                  0    2.363415668e-06
 "BPM.10L5.B1"                        0    0.0003796238911                  0    1.656256034e-06
 "BPM.9L5.B1"                         0    0.0003987210112                  0    6.112938747e-06
 "BPM.8L5.B1"                         0   -7.150717822e-05                  0    1.416388433e-06
 "BPMR.7L5.B1"                        0   -0.0007312893662                  0   -7.140901871e-07
 "BPM.6L5.B1"                         0   -6.695462424e-05                  0   -1.727478928e-06
 "BPMR.5L5.B1"                        0     0.000656564581                  0    -1.73499604e-07
 "BPTX.5L5.B1"                        0    0.0009995198904                  0   -1.141513698e-06
 "BPMYA.4L5.B1"                       0     0.001029470948                  0    1.459446969e-06
 "BPMWB.4L5.B1"                       0     0.001566369937                  0    3.956075758e-06
 "BPMSY.4L5.B1"                       0     0.004099440342                  0    4.717963166e-07
 "BPMS.2L5.B1"                        0     0.002209238309                  0   -2.799158171e-05
 "BPMSW.1L5.B1"                       0     0.002036183078                  0   -9.723310359e-06
 "BPMSW.1R5.B1"                       0    -0.001544733884                  0   -4.608491436e-05
 "BPMS.2R5.B1"                        0     -0.00296417062                  0   -3.369445354e-05
 "BPMSY.4R5.B1"                       0    -0.002415023306                  0    5.601163022e-06
 "BPMWT.A4R5.B1"                      0     -0.00205241258                  0    3.493966302e-06
 "BPMWT.B4R5.B1"                      0    -0.002044462773                  0    -1.86146237e-06
 "BPMWB.4R5.B1"                       0    -0.002042884443                  0   -1.424054732e-06
 "BPMYA.4R5.B1"                       0    -0.001885251233                  0   -1.247232431e-06
 "BPM.5R5.B1"                         0    -0.001226942882                  0    2.357894788e-06
 "BPMWT.A6R5.B1"                      0   -0.0008631967635                  0    1.496260287e-06
 "BPMWT.B6R5.B1"                      0   -0.0007766340934                  0    2.627061214e-06
 "BPMR.6R5.B1"                        0   -0.0007019957211                  0   -1.432530116e-06
 "BPM_A.7R5.B1"                       0   -0.0001364370611                  0   -1.460090134e-07
 "BPM.8R5.B1"                         0     0.000430474895                  0    1.419011678e-07
